Url,Label,having_IP_Address,URL_Length,Shortining_Service,having_At_Symbol,double_slash_redirecting,Prefix_Suffix,having_Sub_Domain,URL_Depth,Domain_registeration_length,Favicon,port,HTTPS_token,Request_URL,URL_of_Anchor,Links_in_tags,SFH,Submitting_to_email,Abnormal_URL,Redirect,on_mouseover,RightClick,popUpWidnow,Iframe,age_of_domain,DNSRecord,web_traffic
https://firebasestorage.googleapis.com/v0/b/outlook-4c0f2.appspot.com/o/books%2FWebmail.htm?alt=media&amp;token=216401d2-aba7-42f4-8fd5-9b672cade830#tiekimas@tidlo.lt,1,-1,1,1,1,-1,-1,-1,5,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1
https://hotmail213.weebly.com/,1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://abbruchamrhein.de/,1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1
https://0007933738373.myportfolio.com/,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://syneoshealthlondon.co.uk.admin-mcas.ms,1,-1,-1,-1,-1,-1,1,1,0,1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
http://zerion3.com,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1
https://hm.ru/TCwitz,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://click.message.fruit.com/?qs=6541641088c869552ced792d84ee93eabf075e23cd5eba83a7d07a40ad9cf2ce36c931984719b9df7de658999defbc87f999ec46970a0280,1,-1,1,1,-1,-1,-1,0,0,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://unicreditaustria.ucs.info/,1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://1e2e3f.yolasite.com/,1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1
https://mail-108630.weeblysite.com/,1,-1,-1,-1,-1,-1,1,-1,0,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
http://delhiescort69.com/images/email.163.com.htm,1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://att-104215.weeblysite.com/,1,-1,-1,-1,-1,-1,1,-1,0,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://tribelio.page/confirmpagee,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://outlookcom253.yolasite.com/,1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1
https://yahoo-102081.weeblysite.com/,1,-1,-1,-1,-1,-1,1,-1,0,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://att-106051.weeblysite.com/,1,-1,-1,-1,-1,-1,1,-1,0,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://yahoo-106771.weeblysite.com/,1,-1,-1,-1,-1,-1,1,-1,0,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://yahoo-106536.weeblysite.com/,1,-1,-1,-1,-1,-1,1,-1,0,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://dev7029.dxxsgb6hsq3ex.amplifyapp.com/?image=28baec6563335488c65cd6389891cfd5,1,-1,1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://apceoyr1.ga/lmcu/Login/,1,-1,-1,-1,-1,-1,-1,-1,2,1,1,-1,-1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,1,1,1
https://yahoo-102860.weeblysite.com/,1,-1,-1,-1,-1,-1,1,-1,0,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://att-newwebsite.weeblysite.com/,1,-1,-1,-1,-1,-1,1,-1,0,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://sm777.csb.app/,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
https://www.edcom.fr/amp/29559-vente-flash-le-samsung-galaxy-s7-edge-a-prix-reduit-chez-orange.html,1,-1,1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://syneos.gsgcloud.net/core5/login.aspx?target=default.aspx%3f,1,-1,0,-1,-1,-1,-1,-1,2,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://actionrequired.boxmode.io/,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://static-promote.weebly.com/share/966422fc-dd9f-4e8c-a007-8a9d77b53709,1,-1,1,-1,-1,-1,1,-1,2,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://mail-103844.weeblysite.com/,1,-1,-1,-1,-1,-1,1,-1,0,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
http://todococinasyarmarios.com/sicc-bp-pp/,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://yahoo-109623.weeblysite.com/,1,-1,-1,-1,-1,-1,1,-1,0,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://bitget-security-com.ga/lero/,1,-1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,1,1,1
https://docs.google.com/presentation/d/e/2PACX-1vSYJH3oqjP_mkyqdAUB6Tdi-R0Ern7crtrRkKtdQQ6UzVeARmEidPgRwVUEd9lf7jirwkvoi8s63QN2/pub?start=false&loop=false&delayms=3000,1,-1,1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
https://fb-case-id-28031803-fcdc-48af.web.app/,1,-1,-1,-1,-1,-1,1,-1,0,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1
https://pmafhz.webwave.dev/,1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://yahoo-108043.weeblysite.com/,1,-1,-1,-1,-1,-1,1,-1,0,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://skxvport.com/,1,-1,-1,1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1
http://dijitalacikdenizv2-com.tk/,1,-1,-1,-1,-1,-1,1,-1,0,1,1,-1,-1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,1,1,1
https://secureowa829.weebly.com/,1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://sites.google.com/view/sbcglobalm/home?authuser=1,1,-1,0,-1,-1,-1,-1,-1,3,-1,1,-1,-1,0,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1
http://ydyuwqxfzi.duckdns.org,1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
https://web-hft.com/,1,-1,-1,1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1
https://micuenta01.github.io/mi,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1
https://storageapi.fleek.co/e89163cb-39d5-41dd-a32d-1338546aa873-bucket/webhub6/index.html,1,-1,1,-1,-1,-1,-1,-1,3,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://i-ask332.dga.jp,1,-1,-1,-1,-1,-1,1,-1,0,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1
https://yahoo-107986.weeblysite.com/,1,-1,-1,-1,-1,-1,1,-1,0,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://latestdarkgrayclick.2233232.repl.co/,1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1
https://poiun-164fb.web.app/,1,-1,-1,-1,-1,-1,1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1
http://aksehirevdenevenakliyat.com/yonetici/NewDocs/Gdoccc/,1,-1,0,1,-1,-1,-1,-1,3,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://alliegrolokbbug.tijantadicon.tk/?tranzakt52666,1,-1,0,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1
http://f2pools.cc,1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1
https://baktipemuda.com/app/usps/,1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1
http://tinyurl.com/smartbperlogin,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
https://storageapi.fleek.co/f93bbabc-c9fe-416b-9895-abc3c414d6f4-bucket/tec8/index.html,1,-1,1,-1,-1,-1,-1,-1,3,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
https://www.das-kann-willkommen.dolomiten.me//d10586297413682807Q125234917b9659443l070/login.php,1,-1,1,-1,-1,1,1,0,2,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1
https://galleryofthemind.com/wp-includes/gestion/admin/,1,-1,0,-1,-1,-1,-1,-1,3,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://anandsr-dev.github.io/facebookclone/,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1
https://walletconnect9.yolasite.com/,1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1
https://hotmail223.weebly.com/,1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://s.id/info-Bper,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
https://mail2.googlle.workers.dev/,1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1
https://drive.google.com/file/d/1C5O9_Y8_OcTSEPwyOjfarN1K-KJ4D9FE,1,-1,0,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
https://credicard-loguin.tk/app/?=0WGI6U34L0C96ZRGWIMGO0YNUF087FX,1,-1,0,-1,-1,-1,1,-1,1,1,1,-1,-1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,1
https://tinyurl.com/mp4y4z6f,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
https://att-103135.weeblysite.com/,1,-1,-1,-1,-1,-1,1,-1,0,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://att-103995.weeblysite.com/,1,-1,-1,-1,-1,-1,1,-1,0,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://bithunnb.web.app/,1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1
https://t4lxo0.webwave.dev/,1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://s.id/TanAktualisierung,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
https://yahoo-103585.square.site/,1,-1,-1,-1,-1,-1,1,-1,0,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1
http://sheinqueen.com,1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1
https://yahoo-102851.weeblysite.com/,1,-1,-1,-1,-1,-1,1,-1,0,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://bancaporinternetlnterbank-pe.firebaseapp.com/,1,-1,-1,-1,-1,-1,1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1
https://yahoo-108544.weeblysite.com/,1,-1,-1,-1,-1,-1,1,-1,0,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://metamask.line.pm/secure.html,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,1
https://jhgfdgh.godaddysites.com/,1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
https://sites.google.com/amricalturs.net/ks3/microsoft-office-365,1,-1,0,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
https://hotmail8.weebly.com/,1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://att-yahoo-mail-netmailcurrentlynetworkfix.square.site/,1,-1,0,-1,-1,-1,1,-1,0,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1
https://sbbo-oosterhout.nl/FirstTech/,1,-1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://qlzxgb.webwave.dev/,1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
http://anjalijha167.github.io/facebook_replicate,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1
https://securebusiness.github.io/bt-1/load.html,1,-1,-1,-1,-1,-1,-1,-1,2,1,1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1
https://kuciin-eluogen.godaddysites.com/,1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
https://domappcheckomeg2.firebaseapp.com/,1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
https://sites.google.com/view/espace-orange-vocal/accueil,1,-1,0,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
https://s.id/1qI8z,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
https://dry-mouse-2e93.gasworededdd.workers.dev/,1,-1,-1,-1,-1,-1,1,0,0,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1
https://little-poetry-98df.m-aolupdateemail.workers.dev/,1,-1,0,-1,-1,-1,1,0,0,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1
https://agence-secur.firebaseapp.com/,1,-1,-1,-1,-1,-1,1,-1,0,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1
https://vaneldangueldase.web.app/,1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,1
https://demo2.cloudwp.dev/trial-2w5t8wtu/serivios/es/pagomente,1,-1,0,-1,-1,-1,-1,-1,4,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://www.vejahojemesmoo.com/,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1
https://storage.cloud.google.com/ciat3tdtttd53c3e5userp.appspot.com/index.html#paul@legalshield.com,1,-1,1,1,1,-1,-1,0,2,-1,1,-1,-1,0,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1
https://vetrafurniture.com/admin/bootstrap/fonts/swisspostbot/swisspostbot,1,-1,0,-1,-1,-1,-1,-1,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://eth-pos.cc/#/,1,-1,-1,-1,-1,-1,1,-1,0,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
https://microsoft120.weebly.com/,1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://agence-88069.web.app/,1,-1,-1,-1,-1,-1,1,-1,0,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1
http://pancakeeswap.finance/,1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1
http://bit.ly/SHPee_COins,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://hnafaw.com,1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,1,1,1
https://orion-ex.com/,1,-1,-1,1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1
https://microsoft635.weebly.com/,1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://mingovplidtn.kinglonsipithoga.ml,1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1
https://step2-9f5d0.firebaseapp.com/,1,-1,-1,-1,-1,-1,1,-1,0,1,1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1
https://odxptf.webwave.dev/,1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://nymo.ee/wp-admin/includes/infomaniak//,1,-1,-1,-1,-1,1,-1,-1,3,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://top6six.com/FindomesticWeb/,1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1
https://storage.yandexcloud.net/new-excel-document/aldex.html,1,-1,0,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1
http://acikdeniz-internetsube-com.tk/,1,-1,-1,-1,-1,-1,1,-1,0,1,1,-1,-1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,1,1,1
https://docs.google.com/presentation/d/e/2PACX-1vTnqm2U8sHvhQgtyoG36zyXJJwMEiQC2y9yxURmF80c9kIJvZEyCQsUQexDzVH8RK1b5b1flUBenD6L/pub?start=false&loop=false&delayms=3000&slide=id.p,1,-1,1,-1,-1,-1,-1,-1,5,-1,1,-1,-1,0,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1
https://alliegroloktcip.gaigeldspec.ml,1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1
https://att-109484.weeblysite.com/,1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
https://my2gloves.com/lmcu/Login/,1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://soarcondicionado.com/,1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://dhlbazeos.tiokickrenimb.cf/?tranzakt39906,1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1
https://hotmail669.weebly.com/,1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://docs.revv.so/m/Untitled-Document-o28gu6eLT2ld53g,1,-1,0,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://portfolio-metamask.xyz,1,-1,-1,-1,-1,-1,1,-1,0,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1
https://review-log-in.web.app/,1,-1,-1,-1,-1,-1,1,-1,0,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1
https://check-status-31f89.firebaseapp.com/,1,-1,-1,-1,-1,-1,1,-1,0,1,1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1
http://bkpsdm.mubakab.go.id/,1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://marmari.tj/3.html,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1
http://exbitkubpro.com,1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1
https://yahoo-107773.weeblysite.com/,1,-1,-1,-1,-1,-1,1,-1,0,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://wb8e81.webwave.dev/,1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
http://zekdwewaap.duckdns.org,1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
https://sitebuilder166185.dynadot.com/,1,-1,-1,1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://pay.adventhealth.email,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1
http://exodus.chideti.com,1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://cnxu.sumtotal.host/Broker/Token/generictokenhandler.ashx?wtrealm=https%3a%2f%2fCNXU.sumtotal.host%2fcore%2f&wctx=&wa=wsignin1.0&ReturnUrl=http%3a%2f%2fcnxu.sumtotal.host%2fBroker%2fToken%2fSaml11.ashx%3fwa%3dwsignin1.0%26wtrealm%3dhttps%253a%252f%252fCNXU.sumtotal.host%252fcore%252f%26wreply%3dhttps%253a%252f%252fcnxu.sumtotal.host%252fcore%252f,1,-1,1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1
https://is.gd/psd2BPER,1,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1
https://att-104569.weeblysite.com/,1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://objectstorage.ap-tokyo-1.oraclecloud.com/n/nr7nwmw5hpha/b/bucket-20221031-1231/o/dmVyaWZ5IAindex.html,1,-1,1,-1,-1,-1,1,0,6,1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
https://rackspace-accountreview.web.app/,1,-1,-1,-1,-1,-1,1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1
https://theheasmans.com/otp.php,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://city-of-jazz.de/modules/account.php?utm_source=subscribe&amp;utm_medium=outbound-link&amp;utm_campaign=renew,1,-1,1,-1,-1,-1,1,-1,2,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
https://gjwk03.webwave.dev/,1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
